text,label,label_name,source,emotion
그냥 잘 맞고 재밌으니까 하는 말인데 왜 그렇게 말해,3,manipulation,eoh9_gaslighting,
고등학교 때 급식 시간에 여분의 물품을 구입했습니다. 계좌 잔액이 마이너스입니다.,2,vulnerable,kor_empathetic,guilty
친구 고양이를 돌봐줄 때 기분이 너무 좋았어요.,1,positive,kor_empathetic,caring
오늘 너무 늦게 일어나서 화가 났어요.,2,vulnerable,kor_empathetic,sad
평소에는 잘 듣지 않는 라디오 방송국에서 멋진 노래를 많이 들을 수 있었어요.,1,positive,kor_empathetic,nostalgic
집을 사고 싶어요.,1,positive,kor_empathetic,hopeful
제 고양이는 정말 위안이 돼요. 이불 속에서 저와 함께 자는 것을 좋아해요.,1,positive,kor_empathetic,content
가게에 갔다가 지갑을 떨어뜨렸어요. 운 좋게도 어떤 노인이 지갑을 주워서 제가 눈치 채기도 전에 돌려주었습니다!,1,positive,kor_empathetic,grateful
무서운 미로에 갔는데 그곳에 있던 사람 중 한 명이 실제로 저를 무서워했어요! 나중에 정말 재밌었어요.,2,vulnerable,kor_empathetic,afraid
지난 몇 달 동안 저는 신용카드 빚을 꾸준히 갚아나가고 있었습니다. 신용 점수가 다시 오르기 시작했으면 좋겠습니다.,1,positive,kor_empathetic,hopeful
"아, 음식을 먹는 것을 좋아하시나봐.",0,normal,nlpbada_persona,
"오, 식물 카페? 어떤 곳이었어?",0,normal,gf_persona_user,
몇 달 전 옷장에서 닌텐도 엔터테인먼트 시스템을 발견했습니다.,1,positive,kor_empathetic,nostalgic
"예술은 진짜 여러 가지 층이 있을 것 같아. 기본적으로는 감정 표현이겠지만, 그 안에 담긴 메시지나 사회적 맥락도 클 것 같아.",0,normal,gf_persona_user,
고등학교 3학년이 되자 오빠는 집을 나갔고 엄마는 일을 더 많이 하기 시작했어요.,2,vulnerable,kor_empathetic,lonely
오늘 아침에는 과거에 대해 슬펐습니다. 네가 일어나서 지난 몇 년 동안 일어난 많은 나쁜 일들을 기억할 때 나는 그때가 싫다.,2,vulnerable,kor_empathetic,sad
한동안 남편이 독감으로 많이 아팠어요.,1,positive,kor_empathetic,caring
맞아. 일상에서 공감될 만한 일들이 꼭 나와서 웃길 때가 많아.,0,normal,gf_persona_user,
어젯밤에 집에서 유령을 봤어요.,2,vulnerable,kor_empathetic,terrified
클래식 좋아해. 한번씩 머리가 아플때 들으면 좋더라.,0,normal,nlpbada_persona,
오래된 영화는 최고입니다.,1,positive,kor_empathetic,nostalgic
주말 뉴욕 여행에 당첨되었다는 전화를 받았어요. 한 번도 가본 적이 없어요!,1,positive,kor_empathetic,anticipating
저는 주말에 동물 보호소에서 강아지들을 돌보는 자원봉사를 해요.,1,positive,kor_empathetic,caring
아 안녕! 일하고 있었어?,0,normal,nlpbada_persona,
이번 월드컵에서 프랑스 축구팀의 활약에 매우 놀랐습니다. 크로아티아 축구팀이 결승에서 우승할 거라고 예상했거든요.,1,positive,kor_empathetic,impressed
얼마 전 강아지 공장이 적발되고 개들이 구조되는 다큐멘터리를 보고 있었어요. 그 개들을 모두 입양하고 싶었어요.,1,positive,kor_empathetic,caring
버디 정말 우리 인생에 훌륭한 부모님이 계셔서 너무 좋아요.,1,positive,kor_empathetic,faithful
공통점이 있어서 내적 친밀감을 느꼈던 것 같아. 가끔 이렇게 대화 나눠. 나는 좋은 것 같아.,0,normal,nlpbada_persona,
맞아. 그렇게 된다면 마지막까지도 더 잘 살 수 있을 것 같은데. 함께 노력해야지.,0,normal,gf_persona_user,
손자가 빨리 생겼으면 좋겠어요. 이상하지 않나요?,2,vulnerable,kor_empathetic,anxious
내가 언제 바로 답장할래 ~,3,manipulation,eoh9_gaslighting,
내 실력 좀 쩌는 듯,0,normal,chatbot_data,
내일 아침에 수술을 받아야 해요. 정말 긴장돼요.,2,vulnerable,kor_empathetic,anxious
혼자서도 할 수 있다는 느낌이 들어요. 항상 이런 기분은 아니었기 때문에 좋습니다.,1,positive,kor_empathetic,confident
논문에서 좋은 성적을 받을 거라고 확신했습니다.,1,positive,kor_empathetic,confident
"아, 그러면 나도 그 그림 완성되면 보고 싶어!",0,normal,gf_persona_user,
"이제 막 사업을 시작했는데, 잘 되기를 기원합니다!",1,positive,kor_empathetic,hopeful
농활 간다,0,normal,chatbot_data,
펜웨이 파크를 방문할 준비가 되었습니다.,1,positive,kor_empathetic,excited
전 썸남 보고싶어.,0,normal,chatbot_data,
오늘 헬스장에 가서 1개월 무료 혜택을 받을 수 있는 프로모션에 등록하려고 했습니다. 하지만 프로모션이 만료된 것으로 밝혀졌습니다.,2,vulnerable,kor_empathetic,disappointed
"오늘은 힘든 하루였어요, 집이 너무 조용해요. 남편이 외출하는 게 정말 싫어요.",2,vulnerable,kor_empathetic,lonely
"반려동물을 떠나보내는 건 정말 힘든 일이고, 정말 그리워요.",2,vulnerable,kor_empathetic,sad
오늘 오랜 친구의 집을 지나가다가 향수를 불러일으켰어요.,1,positive,kor_empathetic,nostalgic
다음 주말에 친구들과 뉴욕에 가기로 했어요. 한 번도 가본 적이 없어요.,1,positive,kor_empathetic,excited
오늘은 하루종일 먹고 놀자고 했네. 왜 갑자기 말을 바꿔?,3,manipulation,eoh9_gaslighting,
월급 들어왔어,0,normal,chatbot_data,
난 너의 이렇게 긴머리한 게 너무 이쁘고 좋은데 짧은머리 한 건 되게 비율도 안좋고 별로일 거 같아,3,manipulation,eoh9_gaslighting,
그런 건 아니지만 사람 사이에 기본적인 매너는 지켜야 하는거 아니야. 너 그러면 어디가서 싸가지없단 소리 들어,3,manipulation,eoh9_gaslighting,
제 아이들은 여전히 학교에 가는 것을 좋아합니다.,1,positive,kor_empathetic,grateful
아들을 집에서 더 가까운 새로운 어린이집으로 옮기기로 결정했습니다.,2,vulnerable,kor_empathetic,apprehensive
제 이웃이 1년 전에 아내를 죽였어요. 그 기간 동안 저는 잠을 자곤 했습니다. 충격과 두려움에 휩싸였죠.,2,vulnerable,kor_empathetic,terrified
군대에 입대하고 싶습니다.,1,positive,kor_empathetic,anticipating
어렸을 때 꽃밭을 뛰어다니던 시절을 기억하시나요? 그리워요.,1,positive,kor_empathetic,nostalgic
뭐? 잠실 야구장이 돔으로? 진짜? 대체 언제부터 그런 이야기가 나온 거야?,0,normal,gf_persona_user,
새 차가 생겼으니 더 이상 오래된 차나 문제가 없습니다.,1,positive,kor_empathetic,content
최근에 저는 대학에서 같은 반에서 최고의 성적을 받았습니다. 너무 행복해요,1,positive,kor_empathetic,proud
얼마 전 TV에서 알파인 스키를 보고 있었어요. 그들의 실력에 놀랐어요.,1,positive,kor_empathetic,impressed
이번 주말은 두 달 만에 처음으로 쉬는 주말이 될 예정이었습니다.,2,vulnerable,kor_empathetic,disappointed
"안녕하세요, 지난주에 새끼 고양이를 찾았어요!",1,positive,kor_empathetic,caring
"응, 내가 청소하는걸 싫어해. 집이 꽤나 더럽네.",0,normal,nlpbada_persona,
곧 스위치용으로 출시될 새로운 슈퍼 스매시 브라더스 게임이 기대됩니다.,1,positive,kor_empathetic,excited
우리 아들이 대학을 졸업한다는 사실을 알게 되어 정말 기쁩니다.,1,positive,kor_empathetic,proud
내가 너무 몰아붙였나봐,0,normal,chatbot_data,
숙취 때문에 친구의 결혼식에 불참한 것은 어리석은 일이었고 지금도 후회하고 있습니다.,2,vulnerable,kor_empathetic,guilty
엄마와 함께 봄맞이 대청소를 했던 기억이 납니다.,1,positive,kor_empathetic,nostalgic
오늘 샤워를 빨리 끝내지 못해서 버스를 놓쳤습니다.,2,vulnerable,kor_empathetic,sad
아버지가 태어났을 때 병원에서 아기 팔찌를 찾았어요.,1,positive,kor_empathetic,sentimental
학교로 돌아가서 중요한 시험에서 0점을 받았습니다.,2,vulnerable,kor_empathetic,ashamed
"응, 그런데 선생님은 뭐하고 한시간이나 연락이 안된거야?",0,normal,nlpbada_persona,
어렸을 때 아빠가 저를 무서워할 때 너무 무서웠어요.,2,vulnerable,kor_empathetic,terrified
저희는 개를 키운 지 8년이 넘었습니다. 올 봄에 세상을 떠났어요.,2,vulnerable,kor_empathetic,devastated
아무래도 비타민이 많은 과일이나 건강식이 좋겠지? 나는 아침마다 야채 주스를 마시는 데 건강에 좋아.,0,normal,nlpbada_persona,
제 아들이 고등학교를 졸업하고 다음 주에 공과 대학에 입학합니다.,1,positive,kor_empathetic,proud
동생이 다했어.,0,normal,nlpbada_persona,
한 번은 춤을 췄는데 춤이 끝날 때 함께 춤을 추던 낯선 사람이 다음에는 자기가 리드해 달라고 부탁했어요.,2,vulnerable,kor_empathetic,embarrassed
친한 친구/동료가 최근 직장에서 승진했습니다. 정말 자랑스럽습니다.,1,positive,kor_empathetic,impressed
할아버지가 돌아가셨을 때 슬펐습니다. 무작위였어요,2,vulnerable,kor_empathetic,devastated
저는 페이스북 추억을 위해 매일 페이스북에 로그인합니다.,1,positive,kor_empathetic,nostalgic
맞네… 그러면 다들 왜 그렇게 빠지는지 알겠기도 해,0,normal,gf_persona_user,
새끼 고양이가 차에 치이는 것을 봤어요.,2,vulnerable,kor_empathetic,sad
주말이 빨리 오길 기다릴 수 없어요! 처음으로 스카이다이빙을 해보려고요!,2,vulnerable,kor_empathetic,anxious
앰버는 어떤 고민을 하게 돼?,0,normal,gf_persona_user,
맞아? 나 영화 얘기 잘 모르는데 요즘 그 영화가 인기 많아?,0,normal,gf_persona_user,
선택지가 너무 많으면 물건을 구매할 때 결정을 내릴 수 없습니다.,2,vulnerable,kor_empathetic,apprehensive
남편과 저는 지난주에 첫 번째 집을 계약했습니다!,1,positive,kor_empathetic,excited
회사 체육대회라니,0,normal,chatbot_data,
짱 추워,0,normal,chatbot_data,
아침에 일어나서 내가 좋아하는 일을 하고 있다는 것을 알면 기분이 좋아집니다.,1,positive,kor_empathetic,grateful
"쇼 페이스 오프에서 참가자들의 재능에 매료되었는데, 보신 적 있으세요?",1,positive,kor_empathetic,impressed
20인분 요리를 했어요. 모두 유튜브 덕분이죠.,1,positive,kor_empathetic,proud
이번 달 말까지 저축하기로 계획했던 금액을 달성할 수 있어서 감사합니다. 불필요한 지출을 줄일 수 있었다.,1,positive,kor_empathetic,grateful
진짜? 어떤 것들이 있었어?,0,normal,gf_persona_user,
나는 내가 직접 장을 보는게 귀찮아서 그래. 요즘 드는 생각이 귀찮네.,0,normal,nlpbada_persona,
유산 사실을 알고 일주일 동안 울었어요.,2,vulnerable,kor_empathetic,devastated
불평할 것이 없습니다. 인생은 좋죠.,1,positive,kor_empathetic,content
부정행위와 불성실함으로 인해 많은 관계가 망가지고 있습니다.,1,positive,kor_empathetic,faithful
얼마 전 딸아이의 학교 시상식에 다녀왔습니다.,1,positive,kor_empathetic,joyful
며칠 전 여행을 갔을 때 정말 무서웠습니다.,2,vulnerable,kor_empathetic,terrified
초등학교 때 과제를 깜빡한 적이 있습니다. 선생님께 말씀드리는 대신 친구의 프랑스어 과제를 훔쳐서 친구 이름을 지우고 제 것으로 제출했습니다. 정말 끔찍한 일이었어요.,2,vulnerable,kor_empathetic,guilty
나는 국내 여행으로 그냥 힐링 여행 정도를 다녀오면 좋을 것 같아.,0,normal,nlpbada_persona,
나는 모든 형제들을 사랑하고 내 인생으로 그들을 믿습니다. 우리는 항상 서로를 위해 있습니다. 5 형제 중 1 명과 2 자매,1,positive,kor_empathetic,trusting
월급날마다 너무 행복해서 모든 청구서를 지불하고 몇 달러만 남기고 떠납니다. 현실 세계에 오신 것을 환영합니다.,1,positive,kor_empathetic,joyful
"친구에게 파티에 필요한 물건을 좀 가져다 달라고 부탁했는데, 그래도 믿을 수 있을 것 같았어요.",1,positive,kor_empathetic,trusting
참견쟁이,0,normal,chatbot_data,
"저는 몸이 좋지 않았는데 남편은 정말 잘해줬어요. 아이들을 돌봐주고, 장도 봐주고, 제가 쉴 수 있도록 도와주죠.",1,positive,kor_empathetic,grateful
"응, 나도 그래. 근데 주변인들은 거부감이 없어서 신기해.",0,normal,nlpbada_persona,
아내와 함께 휴가를 보내게 되어 매우 기쁩니다. 한동안 오두막에 머물고 싶었거든요.,1,positive,kor_empathetic,excited
새로운 워크래프트 확장팩이 오늘 출시됩니다.,1,positive,kor_empathetic,joyful
오늘 피자를 이렇게 많이 먹다니... 내 다이어트가 간다,2,vulnerable,kor_empathetic,ashamed
제 친구는 지난 학기에 정말 열심히 노력해서 합격했습니다.,1,positive,kor_empathetic,proud
회사에서 더 나은 직책을 얻기 위해 업무 관련 배치 시험을 치렀습니다.,1,positive,kor_empathetic,confident
하고 싶은 게 하나도 없어,0,normal,chatbot_data,
올바른 식습관과 헬스장에 다니면서 40파운드를 감량했습니다. 어떤 사람들은 제 결과에 놀랐습니다.,1,positive,kor_empathetic,proud
기대하지 말걸,0,normal,chatbot_data,
이전 직장에서 일하면서 응급실에서 환자를 돌보는 일이 정말 즐거웠습니다.,1,positive,kor_empathetic,caring
지난 주에 한 노인이 지갑을 떨어뜨렸는데 한 아이가 주워서 돌려주지 않는 것을 보고 조금 슬펐습니다.,2,vulnerable,kor_empathetic,ashamed
"응, 나도 그런 거에 민감해져야겠다. 팝업 많이 다니면 좋긴 한데, 그런 걸 생각하면 재밌기만 한 게 아닐까 싶어.",0,normal,gf_persona_user,
동생이 여행에서 돌아오고 있었습니다. 저는 오빠가 선물을 가져올 거라고 기대했죠.,2,vulnerable,kor_empathetic,disappointed
"그렇지, 흔치않을거야. 건강에 관심이 있는 것 같네.",0,normal,nlpbada_persona,
"얼마 전 엄마가 초콜릿 케이크를 만들어 주셨는데, 제 8번째 생일 파티에서 먹었던 케이크가 생각났어요.",1,positive,kor_empathetic,nostalgic
지난 주말에 새 영화를 보러 갔을 때 저는 행복했습니다. 여름 내내 기다렸던 영화였거든요.,1,positive,kor_empathetic,excited
지난달에 제 개 스키피가 세상을 떠났습니다. 스키피는 18살이었어요.,2,vulnerable,kor_empathetic,sad
정말 멋지네. 오늘 대화 즐거웠고 유익했어.,0,normal,nlpbada_persona,
딸이 결혼했을 때 정말 행복했어요.,1,positive,kor_empathetic,joyful
그렇게 힘든건 없어. 내가 했던 아르바이트중 제일 마음에 들어.,0,normal,nlpbada_persona,
달리기를 좋아하시나봐. 매일 달리기 해?,0,normal,nlpbada_persona,
안녕하세요! 얼마 전에 아들이 정말 걱정됐어요.,1,positive,kor_empathetic,caring
저는 해변에서 부메랑을 던지는데 그렇게 하는 사람은 저밖에 본 적이 없습니다.,1,positive,kor_empathetic,confident
유부남 좋아하는 거 같아,0,normal,chatbot_data,
이제 룸메이트가 없으니 기분이 좀 달라졌어요.,2,vulnerable,kor_empathetic,lonely
제 아이들이 저보다 더 나은 삶을 살았으면 좋겠어요.,1,positive,kor_empathetic,hopeful
"어젯밤에 제 차에 침입했습니다. 노트북과 컵홀더에 있던 잔돈, 내비게이션을 잃어버렸고 무전기 세트도 가져갔습니다.",2,vulnerable,kor_empathetic,devastated
제 딸의 치와와는 입양한 지 약 한 달 후에 자가면역질환 진단을 받았습니다. 한동안은 꽤 잘 지냈는데요.,2,vulnerable,kor_empathetic,sad
요즘 항공권 비용이 엄청 올랐더라. 아무래도 코로나 영향도 있는 것 같아. 나는 과일이나 먹으면서 쉬어야겠어.,0,normal,nlpbada_persona,
가장 친한 친구가 우울해하는 모습을 보는 게 싫어요. 살면서 행복해하는 모습을 많이 봐왔는데 지금 이런 모습을 보니 불행한 기분이 들어요.,2,vulnerable,kor_empathetic,sad
너가 날 부끄럽게 만들었다는 너 잘못은 모르고?,3,manipulation,eoh9_gaslighting,
몇 달 동안 심한 불안을 겪고 있습니다. 멈출 수가 없어요.,2,vulnerable,kor_empathetic,terrified
저는 거미를 정말 무서워해요. 얼마 전 제 집에 거미가 네 마리 있었어요. 저는 혼자였어요,2,vulnerable,kor_empathetic,terrified
"많이 바쁘겠네. 나도 학원이 주말에 운영하다보니 보통 주말에는 못 쉬어. 평일에 영화를 보는데, 코미디 영화를 좋아해. 학생들의 시험기간이라 스트레스가 있는지 코미디 영화를 보면 요즘 가끔 안도감이 들어.",0,normal,nlpbada_persona,
어젯밤에 잠을 제대로 못 잤고 아들이 유난히 관심을 많이 요구했어요. 아들에게 화가 났지만 아들이 잘못한 게 없다는 걸 깨달았습니다.,2,vulnerable,kor_empathetic,ashamed
그러니까? 요즘 그런 소비 트렌드가 많이 늘었다고 하더라고.,0,normal,gf_persona_user,
온라인으로 티셔츠를 주문하려고 했는데 사이트가 너무 엉망이었어요.,2,vulnerable,kor_empathetic,apprehensive
결혼한 지는 오래되었지만 남편이 일 때문에 자주 자리를 비우는 편이에요. 그래서 가끔은 혼자 있는 기분이 들어요 :(,2,vulnerable,kor_empathetic,lonely
직장에서 승진했는데 입사한 지 1년 정도밖에 되지 않았어요. 제가 이룬 성과에 정말 행복하고 놀랐습니다.,1,positive,kor_empathetic,impressed
어제 제 차가 파손되었습니다. 수리비가 얼마나 들지 너무 걱정됩니다.,2,vulnerable,kor_empathetic,afraid
"그래, 나 요즘 신상이 너무 많이 나와서.. 어쩔 수 없이 질렀어.",0,normal,gf_persona_user,
지난주에 언니가 드디어 임신에 성공했다는 소식을 들었어요.,2,vulnerable,kor_empathetic,anxious
다음 주에는 라스베가스에 갈 거예요!,1,positive,kor_empathetic,excited
오늘 구조 현장에서 죽어가는 개 한 마리와 함께 있어야 했어요. 슬펐지만 죽기 전에 사랑받을 자격이 있다고 느꼈어요.,1,positive,kor_empathetic,caring
제 아들이 드디어 고등학교를 졸업했습니다.,1,positive,kor_empathetic,proud
이게 얼마나 된다고 돈을써 니들이 힘만 보태면 되는 일인데,3,manipulation,eoh9_gaslighting,
"장거리 연애 중인 여자친구와 통화하는 동안 제가 자신의 말을 충분히 듣지 않는다고 생각해서 말다툼을 벌였어요. 그녀는 화를 내며 전화를 끊었습니다. 사실 저는 그녀와 대화하는 동안 일을 하려고 했지만, 저도 최선을 다해 듣고 있었습니다.",2,vulnerable,kor_empathetic,lonely
묻는말 말고는 안하던데 뭐 했는지 구체적인 알아서 말 해야지,3,manipulation,eoh9_gaslighting,
방금 자동차 대출 재융자 서류에 서명을 마쳤습니다! 갭 보험에 대한 큰 환급금을 기다리고 있습니다!,1,positive,kor_empathetic,anticipating
임신 중이던 어느 날 직장에서 넘어졌어요! 다행히 아기와 저는 다치지는 않았지만 너무 빨리 뒤뚱거리며 도망치고 싶었어요!,2,vulnerable,kor_empathetic,embarrassed
저는 회사에서 외부 기업의 회의실 예약을 담당하고 있습니다. 지난 주에 제가 큰 실수를 해서 100달러를 지불해야 할 회의실을 실수로 무료로 제공했습니다.,2,vulnerable,kor_empathetic,ashamed
"응, 나도 @브랜드명1@ 쓰고 지갑을 안들고 다녀. 요즘은 신분증도 모바일로 가능하잖아.",0,normal,nlpbada_persona,
아버지가 암을 이겨내셨다는 소식을 들었을 때 정말 안심이 되었습니다.,1,positive,kor_empathetic,hopeful
아들이 오늘 저를 완전히 실망시켰어요.,2,vulnerable,kor_empathetic,disappointed
저는 어렸을 때 방영되었던 모든 옛날 TV 프로그램을 정말 좋아합니다. 가끔 아이들과 함께 시청하기도 하죠. 하지만 그럴 때면 제가 정말 늙어버린 기분이 들어요.,1,positive,kor_empathetic,nostalgic
몇 주 전에 해변에 갔는데 정말 좋았어요. 해변이 너무 아름답고 고요해요,1,positive,kor_empathetic,joyful
그러게요. 이번에 제주도에 가서 나는 뚜벅이로 여행을 해.,0,normal,nlpbada_persona,
필름 카메라 샀어,0,normal,chatbot_data,
알겠어. 그럼 @브랜드명1@ 잘 하고 와.,0,normal,nlpbada_persona,
나는 야채 중에 당근을 안 먹어. 너는?,0,normal,nlpbada_persona,
짝남한테 혼자 화나고.,0,normal,chatbot_data,
지난 주말에 새 아파트로 이사했습니다. 꽤 만족합니다. 조금 작지만 45 년 된 단지와 달리 5 년 된 단지입니다. 현대적인 편의 시설이 좋습니다. 또한 내일 가족을 방문 할 예정입니다. 지금까지 좋은 한 주였습니다.,1,positive,kor_empathetic,content
다빈치의 초기 작품을 살펴보고 있었어요.,1,positive,kor_empathetic,impressed
남자들만 보면 흥분되고 내가 게이인지 확실하지 않다.,1,positive,kor_empathetic,excited
제 이웃이 제가 한 댓글이 아주 잘못되었다고 농담 삼아 놀려요. 이제 그 말을 할 때마다 얼굴이 빨개집니다.,2,vulnerable,kor_empathetic,embarrassed
저는 항상 절친한 친구에게 인생 조언을 해줍니다.,1,positive,kor_empathetic,caring
나이먹으니까 주름살 생겨,0,normal,chatbot_data,
곧 새 아파트로 이사할 예정이에요. 이웃들이 친절하고 조용했으면 좋겠어요.,2,vulnerable,kor_empathetic,apprehensive
지난달에 직장을 그만두지 않아서 다행이다.,1,positive,kor_empathetic,proud
작년에 제 여동생이 자신의 소매점을 열었습니다. 아주 잘 운영되고 있고 저는 그곳에 가는 것을 좋아합니다.,1,positive,kor_empathetic,proud
즐거웠겠다. 나도 해외여행 가고 싶어. 못 간지 283723983년 정도 된 기분이야.,0,normal,nlpbada_persona,
몇 주 전에 새 직장을 시작했는데 빨리 승진하고 싶습니다.,1,positive,kor_empathetic,hopeful
많아. 영화까지만 버티고 가족 약속이 있어서 집에 가야된다고 하고 나와.,0,normal,nlpbada_persona,
엘비스 노래를 들으면 향수가 느껴져요. 어렸을 때 아버지와 함께했던 추억이 떠오르죠.,1,positive,kor_empathetic,sentimental
"얼마 전 아이들과 함께 영화를 봤는데, 아이들이 정말 재미있어했고 영화에 대해 귀여운 대화를 많이 나눴어요.",1,positive,kor_empathetic,sentimental
"음악을 들으면서 자주 가는데, 비오는 날에는 빗소리를 들으면서 학교를 가. 내가 비오는 날씨를 좋아하거든.",0,normal,nlpbada_persona,
니가 독한거니 내가 찌질한거니,0,normal,chatbot_data,
N64를 받았던 크리스마스가 좋게 생각납니다.,1,positive,kor_empathetic,joyful
"나도 아이스 카푸치노를 매일 2잔 이상 마시는데, 선생님은 뭐 좋아해?",0,normal,nlpbada_persona,
와 혜자네. 근데 그런건 빨리 안 끊으면 자리 없지 않아?,0,normal,gf_persona_user,
이번 주말에 영화를 볼 예정인데 마음에 들지 모르겠어요.,2,vulnerable,kor_empathetic,apprehensive
내일 복권에 당첨되길 바래요!,1,positive,kor_empathetic,hopeful
전 어둠이 싫어요.,2,vulnerable,kor_empathetic,afraid
직장에서 다른 직책에 지원했습니다.... 답변을 듣고 싶습니다.,1,positive,kor_empathetic,hopeful
최근 가족 여행을 어렸을 때 자주 가던 오래된 장소로 다녀왔습니다. 옛 물건도 보고 옛날 얘기도 나눌 수 있어서 좋았어요.,1,positive,kor_empathetic,sentimental
"응, 좋은 선생님에게 교육을 받았으니 나는 좋은 제자지. 이제 비행시간표를 보고 하루를 마무리하려고 해. 학교를 재미있게 다니고 좋은 추억을 많이 만들길 바랄게.",0,normal,nlpbada_persona,
코코넛 파인애플 케이크가 정말 먹고 싶었는데 다 떨어졌어요.,2,vulnerable,kor_empathetic,sad
오빠가 여행을 간다고 했을 때 정말 기뻤어요. 제가 항상 원했던 여행이었어요.,1,positive,kor_empathetic,excited
사랑은 사랑으로 치유 한다는 그 말 믿어보려구,0,normal,chatbot_data,
내일까지 기다릴 수 없어요. 제가 좋아하는 밴드 콘의 공연을 볼 수 있어요.,1,positive,kor_empathetic,excited
페이스북을 보다가 3년 전에 개를 골암으로 잃었던 기억이 떠올랐어요.,2,vulnerable,kor_empathetic,devastated
하긴 니가 그모양인데 뭘 하겠냐,3,manipulation,eoh9_gaslighting,
몇 년 전 아루바로 휴가를 다녀왔어요. 최고의 여행이었어요!,1,positive,kor_empathetic,joyful
진짜? 아프리카처럼 만들려고 하는 건가?,0,normal,gf_persona_user,
월요일에 회사에서 프레젠테이션을 해야 하는데 좀 긴장되네요.,1,positive,kor_empathetic,confident
그래서 끔찍한 순간이 있었어요. 오늘 아침에 차에서 내리다가 넘어졌어요.,2,vulnerable,kor_empathetic,embarrassed
얼마 전 옛날 사진을 보면서 그때 그 시절로 돌아가고 싶다는 생각이 들었어요.,1,positive,kor_empathetic,nostalgic
최근 제 친구가 자동차 고장을 겪었습니다.,1,positive,kor_empathetic,trusting
"부모가 된다는 것은 정말 힘든 일이지만, 특히 스트레스가 많은 시기에 자녀가 있다는 것은 정말 행운이라고 생각합니다...",1,positive,kor_empathetic,grateful
이제 너 따위 생각도 안난다 꺼져,0,normal,chatbot_data,
"살아 있다는 것이 왜 이렇게 스트레스와 불안에 시달려야 하는 걸까요? 왜 우리는 모두 각자의 자아를 표현할 수 없고, 대신 먹고 살기 위해 일을 해야만 하는 걸까요?",2,vulnerable,kor_empathetic,anxious
다음 주 휴가를 빨리 떠나고 싶어요! 그 생각을 멈출 수가 없어요.,1,positive,kor_empathetic,excited
2주 동안 일하면서 즐거운 시간을 보냈습니다.,1,positive,kor_empathetic,content
다 그만 두고 싶다,0,normal,chatbot_data,
제 여자친구가 16살 때 사귀었던 남자친구를 만나기로 했어요.,1,positive,kor_empathetic,trusting
우리 아파트에 벌레가 들끓고 있어요. 벌레를 완전히 없앨 수 있을지 모르겠어요.,2,vulnerable,kor_empathetic,afraid
한번은 데니스에서 음식을 기다리는 데 한 시간 내내 시간을 보냈어요.,1,positive,kor_empathetic,anticipating
"안녕, 나는 20대 여자야. 어떻게 돼?",0,normal,nlpbada_persona,
혹시 네가 연락 먼저 해볼 생각은 없어? 기분이 나쁘면 안해도 되고.,0,normal,nlpbada_persona,
나는 아내를 맹목적으로 신뢰한다,1,positive,kor_empathetic,trusting
우리 아이가 어제 혼자서 여동생을 돌봐줬어요.,1,positive,kor_empathetic,proud
짝녀에게 내 옷좀 봐달라고 만나자 해도 될까?,0,normal,chatbot_data,
음식 축제에서 음식 심사를 할 기회가 있었어요.,1,positive,kor_empathetic,impressed
예전에 쓰던 야구용품을 찾았는데 추억이 되살아났어요.,1,positive,kor_empathetic,nostalgic
아내에게 정말 고마워요,1,positive,kor_empathetic,grateful
아파트 사고 싶다,0,normal,chatbot_data,
특정 직업을 정말 원했는데 얻지 못했습니다.,2,vulnerable,kor_empathetic,disappointed
좋지! 그럼 언제 시간이 돼?,0,normal,gf_persona_user,
올해 처음으로 추수감사절 행사를 주최하게 되었습니다.,2,vulnerable,kor_empathetic,anxious
저는 지난 학기를 3.5의 학점으로 마쳤습니다. 제가 그렇게 잘했다는 게 믿기지 않아요. 그 모든 노력이 결실을 맺었습니다.,1,positive,kor_empathetic,proud
나중에 키시를 만들어야 해요.,1,positive,kor_empathetic,confident
저는 항상 식료품점에 있는 포도를 먹습니다. 도둑질인 걸 알아요.,2,vulnerable,kor_empathetic,guilty
제 아들이 축구 경기에서 2골을 넣었습니다. 저는 뛰면서 아들의 이름을 외쳤어요.,1,positive,kor_empathetic,impressed
거래처라고 하니까 멋있네! 전화 잘 받고 와.,0,normal,nlpbada_persona,
나 아직 못 봤어. 너는 이미 봤잖아. 어땠어?,0,normal,gf_persona_user,
집이 불타는 걸 보고 너무 무서웠어요.,2,vulnerable,kor_empathetic,afraid
"해리포터를 좋아해? 나도 해리포터, 반지의 제왕을 다 좋아해.",0,normal,nlpbada_persona,
여자친구가 내일 오랜만에 저를 방문합니다.,1,positive,kor_empathetic,excited
너 이게 무슨 말버릇이야,3,manipulation,eoh9_gaslighting,
"제가 방금 한 일을 믿을 수 없을 겁니다. 친구의 새 집에서 깜짝 놀라게 해주고 싶었는데, 집을 잘못 찾았어요. 그래서 대신 완전히 모르는 사람을 깜짝 놀라게 했어요.",2,vulnerable,kor_empathetic,embarrassed
어제는 쉬는 날이라 하루 종일 침대에 누워 천장만 바라보고 있었어요. 친구와 가족은 전화도 안하고 안부도 묻지 않았어요.,2,vulnerable,kor_empathetic,lonely
어제 금붕어가 도망쳤어요. 이 작은 녀석을 찾을 수 없어서 너무 정신이 없어요!,2,vulnerable,kor_empathetic,sad
